,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_criterion,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
108,0.054654836654663086,0.002221609226201006,0.006182575225830078,0.0007467626846911991,34,2,1,sqrt,entropy,"{'n_estimators': 34, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'entropy'}",0.8095238095238095,0.8571428571428571,0.8571428571428571,0.7619047619047619,0.8780487804878049,0.832752613240418,0.041953560334084004,118
109,0.07580628395080566,0.0033917553448398014,0.007372999191284179,0.0008018514068751744,49,2,2,log2,entropy,"{'n_estimators': 49, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'criterion': 'entropy'}",0.8571428571428571,0.7857142857142857,0.9047619047619048,0.8333333333333334,0.8536585365853658,0.8469221835075494,0.03853916859107865,84
110,0.132505464553833,0.0023855633875612932,0.012981271743774414,0.0012747627157533698,89,2,2,log2,entropy,"{'n_estimators': 89, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'criterion': 'entropy'}",0.8571428571428571,0.8571428571428571,0.8809523809523809,0.8095238095238095,0.9024390243902439,0.8614401858304296,0.030964091196866952,20
111,0.018782663345336913,0.0007055979444457549,0.0,0.0,49,1,2,sqrt,gini,"{'n_estimators': 49, 'min_samples_split': 1, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'criterion': 'gini'}",,,,,,,,188
112,0.08343329429626464,0.003903838662877478,0.007764577865600586,0.00039194738177013674,64,2,1,log2,entropy,"{'n_estimators': 64, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'criterion': 'entropy'}",0.8333333333333334,0.7857142857142857,0.8333333333333334,0.8095238095238095,0.8780487804878049,0.8279907084785133,0.03063076927766929,121
113,0.07280554771423339,0.005499166386980641,0.007778787612915039,0.0021293079053357395,49,2,2,log2,gini,"{'n_estimators': 49, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'criterion': 'gini'}",0.8571428571428571,0.8571428571428571,0.9285714285714286,0.8095238095238095,0.8536585365853658,0.8612078977932637,0.038207675210019595,31
114,0.009077882766723633,0.0006631543000372052,0.0,0.0,18,1,1,sqrt,gini,"{'n_estimators': 18, 'min_samples_split': 1, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'gini'}",,,,,,,,199
115,0.24565200805664061,0.024567884616046597,0.01905221939086914,0.0007935643467406518,152,2,1,log2,entropy,"{'n_estimators': 152, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'criterion': 'entropy'}",0.8809523809523809,0.8571428571428571,0.8809523809523809,0.8333333333333334,0.8780487804878049,0.8660859465737515,0.018643195327887354,9
116,0.0376922607421875,0.0019290715672934645,0.00519413948059082,0.000989470853574622,24,2,1,sqrt,entropy,"{'n_estimators': 24, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'entropy'}",0.7857142857142857,0.8333333333333334,0.9285714285714286,0.7857142857142857,0.8780487804878049,0.8422764227642275,0.05514529743912934,95
117,0.10032997131347657,0.004616859657911336,0.009574127197265626,0.0007985015503132884,67,2,1,log2,gini,"{'n_estimators': 67, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'criterion': 'gini'}",0.8333333333333334,0.8333333333333334,0.9047619047619048,0.8333333333333334,0.9024390243902439,0.8614401858304298,0.03443155984358543,16
118,0.010171985626220703,0.00255442517759644,0.0,0.0,18,1,2,sqrt,gini,"{'n_estimators': 18, 'min_samples_split': 1, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'criterion': 'gini'}",,,,,,,,187
119,0.0469761848449707,0.003031561543943257,0.0,0.0,126,1,2,sqrt,entropy,"{'n_estimators': 126, 'min_samples_split': 1, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'criterion': 'entropy'}",,,,,,,,185
120,0.009162569046020507,0.0011602876091622396,0.0,0.0,18,1,2,log2,gini,"{'n_estimators': 18, 'min_samples_split': 1, 'min_samples_leaf': 2, 'max_features': 'log2', 'criterion': 'gini'}",,,,,,,,184
121,0.18717031478881835,0.014672745843060327,0.016541814804077147,0.0018429891294647718,128,2,2,log2,gini,"{'n_estimators': 128, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'criterion': 'gini'}",0.8571428571428571,0.8333333333333334,0.9285714285714286,0.8095238095238095,0.8780487804878049,0.8613240418118467,0.040709099821125506,22
122,0.04387640953063965,0.0026123744678702987,0.0,0.0,112,1,2,log2,entropy,"{'n_estimators': 112, 'min_samples_split': 1, 'min_samples_leaf': 2, 'max_features': 'log2', 'criterion': 'entropy'}",,,,,,,,183
123,0.03900256156921387,0.004203762061442798,0.00498652458190918,0.0010923623390833837,24,2,1,log2,gini,"{'n_estimators': 24, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'criterion': 'gini'}",0.8571428571428571,0.8095238095238095,0.8571428571428571,0.7857142857142857,0.8536585365853658,0.832636469221835,0.029593714729789927,119
124,0.011370325088500976,0.0007981547941975256,0.0,0.0,24,1,2,log2,gini,"{'n_estimators': 24, 'min_samples_split': 1, 'min_samples_leaf': 2, 'max_features': 'log2', 'criterion': 'gini'}",,,,,,,,182
125,0.011370706558227538,0.0004882917132970177,0.0,0.0,24,1,1,log2,gini,"{'n_estimators': 24, 'min_samples_split': 1, 'min_samples_leaf': 1, 'max_features': 'log2', 'criterion': 'gini'}",,,,,,,,181
126,0.13857574462890626,0.005944847323919364,0.012758302688598632,0.0024780470757817512,87,2,2,sqrt,entropy,"{'n_estimators': 87, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'criterion': 'entropy'}",0.8571428571428571,0.8333333333333334,0.9285714285714286,0.8333333333333334,0.8780487804878049,0.8660859465737515,0.03542030788251015,9
127,0.10222892761230469,0.0036335131358330385,0.00877695083618164,0.0009774867890756096,67,2,2,log2,entropy,"{'n_estimators': 67, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'criterion': 'entropy'}",0.8809523809523809,0.8333333333333334,0.9047619047619048,0.8095238095238095,0.8780487804878049,0.8613240418118467,0.034694611527113756,22
128,0.029720497131347657,0.004296935072531943,0.004587793350219726,0.0007976432954291165,18,2,1,sqrt,entropy,"{'n_estimators': 18, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'entropy'}",0.8571428571428571,0.8095238095238095,0.8333333333333334,0.8095238095238095,0.9024390243902439,0.8423925667828106,0.034830814676379204,92
129,0.0470736026763916,0.0019337625741502756,0.004987573623657227,1.2669878249727652e-06,30,2,2,sqrt,gini,"{'n_estimators': 30, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'criterion': 'gini'}",0.7857142857142857,0.8571428571428571,0.8809523809523809,0.7619047619047619,0.8292682926829268,0.8229965156794424,0.04401444579247494,124
130,0.024441337585449217,0.0011697523493747334,0.0,0.0,61,1,1,log2,gini,"{'n_estimators': 61, 'min_samples_split': 1, 'min_samples_leaf': 1, 'max_features': 'log2', 'criterion': 'gini'}",,,,,,,,180
131,0.04979243278503418,0.0035846241490166833,0.0,0.0,130,1,1,sqrt,gini,"{'n_estimators': 130, 'min_samples_split': 1, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'gini'}",,,,,,,,179
132,0.019457626342773437,0.001073380094727061,0.0,0.0,49,1,2,log2,entropy,"{'n_estimators': 49, 'min_samples_split': 1, 'min_samples_leaf': 2, 'max_features': 'log2', 'criterion': 'entropy'}",,,,,,,,178
133,0.007874059677124023,0.0009053358347135804,0.0,0.0,16,1,1,sqrt,entropy,"{'n_estimators': 16, 'min_samples_split': 1, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'entropy'}",,,,,,,,177
134,0.17191691398620607,0.012936685956199007,0.014748859405517577,0.0007438914802039529,126,2,1,log2,gini,"{'n_estimators': 126, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'criterion': 'gini'}",0.8809523809523809,0.8095238095238095,0.9285714285714286,0.8095238095238095,0.8536585365853658,0.8564459930313589,0.04519688932758746,49
135,0.04527745246887207,0.002163403353176881,0.004780292510986328,0.0003955174666329517,30,2,1,sqrt,gini,"{'n_estimators': 30, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'gini'}",0.8809523809523809,0.8095238095238095,0.9047619047619048,0.7857142857142857,0.8780487804878049,0.8518002322880373,0.04582231129452374,55
136,0.16845879554748536,0.007545450541592894,0.014973640441894531,0.0017848520643754897,112,2,2,log2,gini,"{'n_estimators': 112, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'criterion': 'gini'}",0.8809523809523809,0.8333333333333334,0.9285714285714286,0.8333333333333334,0.8780487804878049,0.8708478513356563,0.03549829401595778,4
137,0.10542383193969726,0.005140686068771217,0.00917520523071289,0.000747266929849069,67,2,1,sqrt,entropy,"{'n_estimators': 67, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'entropy'}",0.8571428571428571,0.8333333333333334,0.8809523809523809,0.8333333333333334,0.8292682926829268,0.8468060394889664,0.01971508366652653,90
138,0.18738899230957032,0.017802139444183608,0.015703916549682617,0.0018784177997959244,128,2,2,sqrt,gini,"{'n_estimators': 128, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'criterion': 'gini'}",0.8571428571428571,0.8333333333333334,0.9285714285714286,0.8095238095238095,0.9024390243902439,0.8662020905923346,0.04376734433421915,6
139,0.027650117874145508,0.0010887558104080788,0.0,0.0,87,1,2,sqrt,gini,"{'n_estimators': 87, 'min_samples_split': 1, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'criterion': 'gini'}",,,,,,,,176
140,0.12374706268310547,0.010500744914601172,0.011563396453857422,0.0004989870547262014,85,2,1,log2,entropy,"{'n_estimators': 85, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'criterion': 'entropy'}",0.8809523809523809,0.8333333333333334,0.9285714285714286,0.8333333333333334,0.9024390243902439,0.8757259001161442,0.03775663233129637,1
141,0.013961267471313477,0.0006315060085831206,0.0,0.0,34,1,2,sqrt,entropy,"{'n_estimators': 34, 'min_samples_split': 1, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'criterion': 'entropy'}",,,,,,,,175
142,0.06513633728027343,0.0028102931836128386,0.0,0.0,182,1,1,sqrt,gini,"{'n_estimators': 182, 'min_samples_split': 1, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'gini'}",,,,,,,,147
143,0.010372114181518555,0.0004879742687426334,0.0,0.0,24,1,2,sqrt,entropy,"{'n_estimators': 24, 'min_samples_split': 1, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'criterion': 'entropy'}",,,,,,,,186
144,0.09235706329345703,0.009555033406834503,0.00857715606689453,0.002239428369829463,61,2,2,sqrt,entropy,"{'n_estimators': 61, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'criterion': 'entropy'}",0.8333333333333334,0.7857142857142857,0.9285714285714286,0.8095238095238095,0.8780487804878049,0.8470383275261323,0.05092170222972316,76
145,0.10208826065063477,0.003516867536620317,0.009382963180541992,0.001350150844196598,67,2,1,sqrt,entropy,"{'n_estimators': 67, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'entropy'}",0.8571428571428571,0.8333333333333334,0.9047619047619048,0.8095238095238095,0.8536585365853658,0.8516840882694542,0.031512507098000686,64
146,0.05556297302246094,0.0025406363217094566,0.005976486206054688,0.0008837891019139821,34,2,2,log2,entropy,"{'n_estimators': 34, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'criterion': 'entropy'}",0.8571428571428571,0.8095238095238095,0.8571428571428571,0.8095238095238095,0.8780487804878049,0.8422764227642275,0.02781061188656082,95
147,0.055850887298583986,0.004926622415683571,0.0,0.0,126,1,1,sqrt,entropy,"{'n_estimators': 126, 'min_samples_split': 1, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'entropy'}",,,,,,,,129
148,0.039197683334350586,0.0061963756460227705,0.0,0.0,89,1,1,sqrt,entropy,"{'n_estimators': 89, 'min_samples_split': 1, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'entropy'}",,,,,,,,128
149,0.31669960021972654,0.033052038619944726,0.02253875732421875,0.002719519528366633,182,2,1,sqrt,entropy,"{'n_estimators': 182, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'entropy'}",0.8809523809523809,0.8095238095238095,0.8809523809523809,0.8095238095238095,0.8780487804878049,0.851800232288037,0.03453483363090356,57
150,0.13006353378295898,0.0017534997869490517,0.010978412628173829,1.6238668244610884e-05,89,2,1,sqrt,gini,"{'n_estimators': 89, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'gini'}",0.8571428571428571,0.8333333333333334,0.9047619047619048,0.8095238095238095,0.8536585365853658,0.8516840882694542,0.031512507098000686,64
151,0.30471649169921877,0.044498701419964364,0.02552452087402344,0.004356684332554429,182,2,1,log2,entropy,"{'n_estimators': 182, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'criterion': 'entropy'}",0.8571428571428571,0.8095238095238095,0.9047619047619048,0.8095238095238095,0.9024390243902439,0.8566782810685248,0.04207941230838282,35
152,0.14682164192199706,0.010361338995635412,0.012758445739746094,0.0015941216441912557,109,2,2,log2,entropy,"{'n_estimators': 109, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'criterion': 'entropy'}",0.8571428571428571,0.8095238095238095,0.9047619047619048,0.8333333333333334,0.8536585365853658,0.8516840882694542,0.031512507098000686,64
153,0.027526330947875977,0.0017393802652020428,0.004587936401367188,0.0010173737577969986,18,2,2,sqrt,entropy,"{'n_estimators': 18, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'criterion': 'entropy'}",0.8333333333333334,0.8333333333333334,0.9047619047619048,0.8095238095238095,0.8292682926829268,0.8420441347270616,0.03257627508248106,108
154,0.1205841064453125,0.003960133892451838,0.011778163909912109,0.002222127316885716,82,2,1,sqrt,gini,"{'n_estimators': 82, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'gini'}",0.8809523809523809,0.8095238095238095,0.9047619047619048,0.8095238095238095,0.8292682926829268,0.8468060394889664,0.03901885918438292,90
155,0.19423065185546876,0.003287857387662855,0.016342020034790038,0.00285097862673051,130,2,1,log2,entropy,"{'n_estimators': 130, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'criterion': 'entropy'}",0.8809523809523809,0.8095238095238095,0.8809523809523809,0.8095238095238095,0.8536585365853658,0.8469221835075492,0.03212090871165629,86
156,0.16088614463806153,0.0075180855592977,0.014361953735351563,0.0023264957495496338,109,2,2,log2,gini,"{'n_estimators': 109, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'criterion': 'gini'}",0.8809523809523809,0.8333333333333334,0.9047619047619048,0.8095238095238095,0.8780487804878049,0.8613240418118467,0.034694611527113756,22
157,0.05007257461547852,0.0027058718979252275,0.0,0.0,152,1,2,log2,gini,"{'n_estimators': 152, 'min_samples_split': 1, 'min_samples_leaf': 2, 'max_features': 'log2', 'criterion': 'gini'}",,,,,,,,140
